tx_id,timestamp,payer_id,beneficiary_id,amount,payment_system,status,kyc_verified,risk_tier,device_ok,ip,score,reasons,flag,model_version,rule_config_version
TX00001421,2025-12-08T01:20:50.091411,C100360,BEN3250,1450.93,UPI,completed,True,low,True,235.210.88.46,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001123,2025-12-08T01:23:10.091411,C100153,BEN7053,4310.4,UPI,completed,True,low,True,54.144.149.179,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001202,2025-12-08T01:23:10.091411,C100253,BEN9480,998.9,UPI,completed,True,low,True,198.206.157.144,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002564,2025-12-08T01:23:19.091411,C100162,BEN5559,3358.86,UPI,completed,True,medium,True,27.134.177.169,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000244,2025-12-08T01:23:22.091411,C100349,BEN7883,5321.05,UPI,completed,True,low,True,152.171.179.136,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002820,2025-12-08T01:23:25.091411,C100012,BEN1394,988.14,UPI,completed,True,low,True,123.54.215.6,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000011,2025-12-08T01:23:30.091411,C100095,BEN6908,51.6,UPI,completed,True,low,True,89.62.188.169,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002382,2025-12-08T01:25:40.091411,C100084,BEN3174,541.53,UPI,completed,True,low,True,63.228.186.86,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001685,2025-12-08T01:28:24.091411,C100280,BEN2617,1207.89,UPI,completed,True,medium,True,111.99.103.221,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00002260,2025-12-08T01:30:25.091411,C100182,BEN3962,1148.18,UPI,completed,True,low,True,131.194.249.147,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001394,2025-12-08T01:31:15.091411,C100005,BEN6279,287.39,RTGS,completed,True,low,True,148.30.112.197,30,['rtgs_unusual_small_amount'],Low,deterministic-v1,rules-2025-12-09
TX00003068,2025-12-08T01:32:56.091411,C100133,BEN9677,2809.71,UPI,completed,True,low,True,125.233.96.66,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00000970,2025-12-08T01:33:58.091411,C100112,BEN1412,3047.3,UPI,completed,False,low,True,247.108.22.126,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003484,2025-12-08T01:35:02.091411,C100194,BEN4245,573.45,UPI,completed,False,low,True,51.51.190.103,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002568,2025-12-08T01:40:07.091411,C100176,BEN1260,3986.39,UPI,completed,True,low,True,84.157.15.37,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002622,2025-12-08T01:40:43.091411,C100147,BEN6083,929.97,UPI,blocked,True,medium,False,12.239.162.247,190,"['ip_reputation', 'sanctions_hit']",STR,deterministic-v1,rules-2025-12-09
TX00002453,2025-12-08T01:42:51.091411,C100255,BEN4819,316.65,UPI,completed,True,low,True,32.192.198.196,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000598,2025-12-08T01:43:29.091411,C100213,BEN7364,1735.26,UPI,completed,True,low,True,119.141.221.196,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003701,2025-12-08T01:44:02.091411,C100373,BEN3796,2903.78,UPI,completed,False,medium,True,117.4.4.73,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002136,2025-12-08T01:44:31.091411,C100155,BEN7000,2040.06,UPI,completed,True,low,True,27.34.28.168,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000620,2025-12-08T01:44:43.091411,C100040,BEN7259,631.87,UPI,completed,True,medium,True,223.84.142.123,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002113,2025-12-08T01:46:07.091411,C100302,BEN3856,465.06,UPI,completed,False,low,True,14.210.178.100,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000738,2025-12-08T01:46:48.091411,C100121,BEN9122,2057.6,UPI,completed,False,low,True,13.37.222.102,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003874,2025-12-08T01:46:48.091411,C100075,BEN7459,8665.94,UPI,completed,False,low,True,103.226.180.99,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000327,2025-12-08T01:47:30.091411,C100176,BEN4297,1138.08,UPI,completed,True,low,True,117.225.203.234,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00002909,2025-12-08T01:47:41.091411,C100234,BEN2413,716.66,UPI,completed,True,low,True,75.21.225.201,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003441,2025-12-08T01:48:26.091411,C100077,BEN8099,6984.3,UPI,completed,True,medium,True,150.137.198.234,145,"['sanctions_hit', 'dormant_account_spike']",STR,deterministic-v1,rules-2025-12-09
TX00000775,2025-12-08T01:49:15.091411,C100063,BEN9107,1801.22,UPI,completed,True,low,True,242.231.28.88,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00003199,2025-12-08T01:52:19.091411,C100223,BEN5099,1063.01,UPI,completed,True,high,True,250.19.41.211,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001864,2025-12-08T01:53:58.091411,C100178,BEN9458,1288.15,UPI,blocked,True,low,False,61.84.60.242,90,['ip_reputation'],High-Risk,deterministic-v1,rules-2025-12-09
TX00000404,2025-12-08T01:55:15.091411,C100246,BEN6463,5017.58,UPI,completed,True,low,True,199.178.208.192,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002131,2025-12-08T01:55:26.091411,C100118,BEN5866,316.24,UPI,completed,True,high,True,116.36.93.77,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001735,2025-12-08T01:56:32.091411,C100099,BEN3182,7458.91,UPI,completed,False,low,True,56.50.94.118,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003235,2025-12-08T01:56:46.091411,C100339,BEN5592,2480.02,RTGS,completed,True,low,True,95.154.174.229,30,['rtgs_unusual_small_amount'],Low,deterministic-v1,rules-2025-12-09
TX00002170,2025-12-08T01:57:45.091411,C100237,BEN9040,1195.0,UPI,completed,True,low,True,244.164.45.150,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00001108,2025-12-08T01:59:16.091411,C100324,BEN7299,6241.35,UPI,completed,False,low,True,81.192.101.235,45,['dormant_account_spike'],Medium,deterministic-v1,rules-2025-12-09
TX00001356,2025-12-08T02:00:17.091411,C100155,BEN6987,409.29,UPI,completed,True,low,True,136.214.247.89,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00001770,2025-12-08T02:01:26.091411,C100124,BEN6944,1471.32,UPI,completed,True,low,True,101.159.188.75,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002004,2025-12-08T02:02:19.091411,C100134,BEN1782,63346.34,UPI,completed,False,medium,True,1.139.73.47,115,"['non_kyc_high_amount', 'dormant_account_spike']",High-Risk,deterministic-v1,rules-2025-12-09
TX00000923,2025-12-08T02:02:24.091411,C100393,BEN1129,426.71,UPI,reversed,False,medium,True,153.58.154.112,0,['auto_reversal_sim'],Low,deterministic-v1,rules-2025-12-09
TX00003497,2025-12-08T02:02:50.091411,C100282,BEN4342,889.8,UPI,completed,True,low,True,33.210.208.229,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001390,2025-12-08T02:03:23.091411,C100075,BEN8586,1787.31,RTGS,completed,False,low,True,191.243.131.180,30,['rtgs_unusual_small_amount'],Low,deterministic-v1,rules-2025-12-09
TX00000522,2025-12-08T02:03:25.091411,C100172,BEN3928,648.78,UPI,completed,True,medium,True,38.163.127.111,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000519,2025-12-08T02:03:27.091411,C100077,BEN8875,4144.38,UPI,completed,True,medium,True,4.42.82.33,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00000118,2025-12-08T02:04:42.091411,C100378,BEN3267,231434.1,UPI,completed,True,low,True,99.177.218.123,225,"['high_absolute_value', 'sanctions_hit', 'dormant_account_spike']",STR,deterministic-v1,rules-2025-12-09
TX00002013,2025-12-08T02:07:26.091411,C100103,BEN8954,252.29,UPI,completed,True,low,True,44.76.119.128,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001539,2025-12-08T02:07:36.091411,C100133,BEN4236,1938.25,UPI,completed,True,low,True,228.70.140.91,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002510,2025-12-08T02:07:52.091411,C100313,BEN4400,318.29,UPI,completed,True,low,True,67.151.53.14,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000225,2025-12-08T02:09:01.091411,C100354,BEN2212,7324.62,NEFT,completed,False,low,True,28.37.139.197,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002591,2025-12-08T02:09:03.091411,C100072,BEN3353,3161.15,UPI,blocked,True,low,False,120.135.51.250,90,['ip_reputation'],High-Risk,deterministic-v1,rules-2025-12-09
TX00002336,2025-12-08T02:10:03.091411,C100380,BEN4202,1196.48,UPI,completed,True,low,True,21.111.26.110,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003856,2025-12-08T02:10:29.091411,C100053,BEN2318,3979.91,NEFT,completed,True,low,True,208.85.152.141,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001215,2025-12-08T02:10:40.091411,C100072,BEN9248,8277.54,UPI,completed,True,low,True,198.7.92.36,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002039,2025-12-08T02:10:53.091411,C100171,BEN9126,116.71,UPI,completed,False,low,True,42.180.249.167,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002270,2025-12-08T02:11:00.091411,C100341,BEN7409,25.39,UPI,blocked,True,medium,False,189.192.186.248,90,['ip_reputation'],High-Risk,deterministic-v1,rules-2025-12-09
TX00002363,2025-12-08T02:11:41.091411,C100100,BEN3873,3445.54,UPI,completed,True,low,True,186.2.83.31,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003034,2025-12-08T02:13:25.091411,C100027,BEN5747,6715.69,NEFT,completed,True,low,True,52.234.133.145,145,"['sanctions_hit', 'dormant_account_spike']",STR,deterministic-v1,rules-2025-12-09
TX00001357,2025-12-08T02:15:44.091411,C100169,BEN8695,3903.58,UPI,completed,True,low,True,124.173.40.4,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000807,2025-12-08T02:18:51.091411,C100130,BEN8654,212.64,UPI,completed,True,low,True,126.175.241.159,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002523,2025-12-08T02:20:01.091411,C100145,BEN9750,1857.94,UPI,completed,False,low,True,135.244.28.146,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003005,2025-12-08T02:21:21.091411,C100140,BEN3871,1139.78,UPI,completed,True,medium,True,93.87.234.147,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002961,2025-12-08T02:21:37.091411,C100260,BEN4215,1709.08,UPI,completed,True,low,True,69.14.93.79,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001936,2025-12-08T02:22:50.091411,C100017,BEN4492,3180.31,UPI,completed,True,low,True,140.154.218.176,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00001789,2025-12-08T02:23:05.091411,C100018,BEN9578,882.59,RTGS,completed,True,low,True,119.74.75.172,30,['rtgs_unusual_small_amount'],Low,deterministic-v1,rules-2025-12-09
TX00001908,2025-12-08T02:23:15.091411,C100368,BEN5191,144.1,UPI,completed,True,low,True,2.95.103.232,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002980,2025-12-08T02:23:59.091411,C100252,BEN2937,1678.32,UPI,completed,True,low,True,87.243.236.74,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00003726,2025-12-08T02:24:41.091411,C100007,BEN8129,689.2,UPI,completed,True,low,True,166.226.50.221,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00001503,2025-12-08T02:25:39.091411,C100202,BEN4405,134.32,UPI,completed,True,low,True,162.241.72.24,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003173,2025-12-08T02:25:49.091411,C100161,BEN8236,4914.65,UPI,completed,False,medium,True,216.84.36.109,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000226,2025-12-08T02:27:40.091411,C100111,BEN5243,1008.77,UPI,completed,True,low,True,232.101.148.1,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001342,2025-12-08T02:27:46.091411,C100393,BEN4871,1195.4,NEFT,completed,False,medium,True,166.80.78.38,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003226,2025-12-08T02:28:08.091411,C100017,BEN9061,4530.48,UPI,completed,True,low,True,26.2.235.107,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00001454,2025-12-08T02:28:43.091411,C100337,BEN5846,3182.25,UPI,completed,True,low,True,162.22.114.30,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00002394,2025-12-08T02:29:30.091411,C100307,BEN2826,992.0,RTGS,completed,True,low,True,209.20.92.37,130,"['rtgs_unusual_small_amount', 'sanctions_hit']",STR,deterministic-v1,rules-2025-12-09
TX00001688,2025-12-08T02:30:02.091411,C100351,BEN8847,496.79,UPI,completed,False,low,True,211.230.62.62,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00001865,2025-12-08T02:31:01.091411,C100237,BEN9154,518.75,UPI,completed,True,low,True,166.152.113.154,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00003080,2025-12-08T02:31:38.091411,C100119,BEN9661,201.68,UPI,completed,True,low,True,115.68.241.173,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003606,2025-12-08T02:31:59.091411,C100131,BEN5939,5781.4,NEFT,completed,True,low,True,117.246.209.149,45,['dormant_account_spike'],Medium,deterministic-v1,rules-2025-12-09
TX00002811,2025-12-08T02:33:45.091411,C100287,BEN1315,1046.67,UPI,completed,True,low,True,242.16.73.128,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00002856,2025-12-08T02:35:50.091411,C100042,BEN8749,1553.27,RTGS,completed,False,medium,True,194.147.45.51,30,['rtgs_unusual_small_amount'],Low,deterministic-v1,rules-2025-12-09
TX00003504,2025-12-08T02:37:20.091411,C100101,BEN5287,1129.22,UPI,completed,True,low,True,57.103.79.13,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00000432,2025-12-08T02:37:21.091411,C100228,BEN2762,3550.37,UPI,completed,True,low,True,166.244.248.136,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003109,2025-12-08T02:39:57.091411,C100192,BEN7979,1856.3,UPI,completed,True,medium,True,171.230.162.94,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003781,2025-12-08T02:40:05.091411,C100107,BEN2068,3937.35,UPI,completed,True,low,True,146.208.28.85,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00000215,2025-12-08T02:44:52.091411,C100279,BEN4083,837.27,UPI,completed,True,low,True,250.35.22.36,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002486,2025-12-08T02:45:35.091411,C100306,BEN8067,1438.47,UPI,completed,False,low,True,49.7.176.97,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00003665,2025-12-08T02:45:45.091411,C100085,BEN4981,2890.74,UPI,completed,True,low,True,93.124.84.31,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003940,2025-12-08T02:46:28.091411,C100210,BEN1638,1210.67,UPI,completed,True,low,True,178.14.121.32,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000268,2025-12-08T02:48:22.091411,C100103,BEN9779,705.12,UPI,completed,True,low,True,136.122.110.54,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001418,2025-12-08T02:50:15.091411,C100306,BEN7265,110.86,UPI,completed,False,low,True,201.167.157.38,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001934,2025-12-08T02:50:35.091411,C100073,BEN4749,2093.76,UPI,completed,True,medium,True,242.153.208.90,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002719,2025-12-08T02:51:59.091411,C100304,BEN2716,3833.33,UPI,completed,True,low,True,205.158.91.41,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000651,2025-12-08T02:53:32.091411,C100198,BEN6920,930.41,UPI,completed,True,low,True,16.3.29.87,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003214,2025-12-08T02:54:11.091411,C100115,BEN3636,2061.91,UPI,completed,True,low,True,60.105.114.113,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002800,2025-12-08T02:54:45.091411,C100226,BEN3118,159.21,UPI,completed,True,low,True,219.93.146.218,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001950,2025-12-08T02:55:42.091411,C100379,BEN4659,2459.95,UPI,completed,True,medium,True,234.60.236.92,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000299,2025-12-08T02:56:23.091411,C100234,BEN2669,116.13,RTGS,completed,True,low,True,166.94.86.210,30,['rtgs_unusual_small_amount'],Low,deterministic-v1,rules-2025-12-09
TX00003553,2025-12-08T02:56:28.091411,C100297,BEN4459,369.35,UPI,completed,True,low,True,156.211.149.19,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00003336,2025-12-08T03:00:33.091411,C100374,BEN1651,1819.23,NEFT,completed,True,medium,True,250.60.22.150,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002644,2025-12-08T03:02:25.091411,C100118,BEN3278,494.33,UPI,completed,True,high,True,35.240.134.200,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003046,2025-12-08T03:02:32.091411,C100193,BEN6955,5801.28,UPI,completed,True,medium,True,123.184.64.34,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000274,2025-12-08T03:03:35.091411,C100209,BEN9740,2392.37,UPI,completed,True,high,True,248.232.156.9,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002463,2025-12-08T03:05:08.091411,C100063,BEN7447,2777.02,UPI,completed,True,low,True,26.9.209.27,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00003667,2025-12-08T03:06:12.091411,C100313,BEN2239,814.13,UPI,completed,True,low,True,63.49.80.164,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003461,2025-12-08T03:06:24.091411,C100097,BEN8274,4075.5,UPI,reversed,False,low,True,172.224.166.110,100,"['sanctions_hit', 'auto_reversal_sim']",High-Risk,deterministic-v1,rules-2025-12-09
TX00000329,2025-12-08T03:07:40.091411,C100099,BEN1486,980.03,UPI,completed,False,low,True,36.98.168.202,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001322,2025-12-08T03:08:58.091411,C100233,BEN4360,2380.3,UPI,completed,False,medium,True,113.195.62.92,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001165,2025-12-08T03:09:36.091411,C100299,BEN5412,2962.82,UPI,completed,False,low,True,220.177.240.219,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000880,2025-12-08T03:11:54.091411,C100040,BEN3250,4871.67,UPI,completed,True,medium,True,110.77.61.21,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003923,2025-12-08T03:13:32.091411,C100213,BEN5645,558.14,UPI,completed,True,low,True,74.138.157.85,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000324,2025-12-08T03:14:16.091411,C100028,BEN1914,3178.03,UPI,completed,True,low,True,159.26.87.167,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002128,2025-12-08T03:14:53.091411,C100357,BEN1861,3597.15,UPI,completed,True,low,True,70.223.154.99,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00003021,2025-12-08T03:15:22.091411,C100060,BEN5335,3138.63,UPI,completed,True,low,True,193.234.164.234,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000074,2025-12-08T03:16:18.091411,C100111,BEN3017,3389.79,UPI,completed,True,low,True,218.217.169.225,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00001551,2025-12-08T03:17:19.091411,C100381,BEN4909,2055.58,UPI,reversed,True,low,True,186.70.174.213,0,['auto_reversal_sim'],Low,deterministic-v1,rules-2025-12-09
TX00003913,2025-12-08T03:18:13.091411,C100364,BEN3047,8353.16,UPI,completed,True,low,True,21.10.238.131,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00003743,2025-12-08T03:19:48.091411,C100368,BEN7657,1070.05,UPI,completed,True,low,True,89.171.206.97,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00003669,2025-12-08T03:22:14.091411,C100340,BEN8250,6881.03,RTGS,completed,True,medium,True,157.127.27.56,30,['rtgs_unusual_small_amount'],Low,deterministic-v1,rules-2025-12-09
TX00003600,2025-12-08T03:22:37.091411,C100345,BEN4263,1831.57,NEFT,completed,True,low,True,170.74.3.111,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001417,2025-12-08T03:23:54.091411,C100191,BEN8502,310.83,RTGS,completed,True,low,True,80.157.9.118,30,['rtgs_unusual_small_amount'],Low,deterministic-v1,rules-2025-12-09
TX00000913,2025-12-08T03:25:57.091411,C100209,BEN6772,2107.51,UPI,completed,True,high,True,101.97.95.179,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003394,2025-12-08T03:26:25.091411,C100205,BEN8570,1778.31,UPI,completed,True,medium,True,112.37.95.57,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002434,2025-12-08T03:27:19.091411,C100179,BEN6977,1077.59,UPI,completed,True,medium,True,18.118.239.18,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00002019,2025-12-08T03:28:18.091411,C100268,BEN4951,1582.12,UPI,completed,True,medium,True,61.162.188.113,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000318,2025-12-08T03:28:30.091411,C100344,BEN6864,1076.01,UPI,completed,True,low,True,50.24.209.158,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001863,2025-12-08T03:29:03.091411,C100050,BEN1129,358.88,UPI,completed,True,medium,True,178.151.246.101,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000884,2025-12-08T03:30:06.091411,C100066,BEN8843,508.79,UPI,completed,True,low,True,10.63.3.11,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000654,2025-12-08T03:32:49.091411,C100109,BEN8276,551.59,UPI,completed,True,medium,True,128.130.158.100,0,[],Low,deterministic-v1,rules-2025-12-09
